cluster_0,cluster_1,cluster_2,cluster_3,cluster_4
,123819917,7842710,38742549,93267962
,123820279,7842711,38742667,93268158
,123820280,7842712,38742681,93268159
,123820281,7842906,38742682,93268256
,123820617,7842962,38742961,93268313
,123820618,7843100,38742962,93268349
,123820619,7843108,38742963,93268350
,123820620,7843109,38743115,93268351
,123821009,7843168,38743546,93268487
,123821010,7843169,38743641,93268600
,123821011,7843170,38743642,93268850
,123822024,7843171,38743668,93269257
,123823030,7843302,38743669,93269258
,123823031,7843365,38743670,93269352
,123823455,7843366,38744108,93269369
,123826850,7843453,38744109,93269424
,123826851,7843657,38744272,93269460
,123826852,7843938,38744409,93269582
,123826853,7843939,38744481,93269583
,123827184,7843940,38744490,93269584
,123827185,7843941,38744491,93269957
,123828024,7843942,38744536,93270091
,123828025,7843943,38744914,93270518
,123832657,7843944,38744967,93270519
,123832919,7844080,38744968,93270520
,123832920,7844439,38745272,93270521
,123832921,7844453,38745523,93270911
,123832922,7844543,38745549,93270912
,123832923,7844553,38745550,93271106
,123833889,7844611,38745551,93271116
,123833890,7844612,38745555,93271117
,123834847,7844613,38745556,93271262
,123840338,7844818,38745758,93271418
,123840339,7844819,38745767,93271766
,123840340,7844820,38745768,93272176
,123842916,7844821,38745816,93272205
,123843570,7844822,38745865,93272206
,123844187,7844920,38746020,93272680
,123844188,7845006,38746021,93272681
,123846949,7845007,38746304,93272682
,123846950,7845008,38746305,93272848
,123846951,7845023,38746526,93273095
,123847796,7845110,38746546,93273210
,123847797,7845154,38746547,93273311
,123847798,7845298,38746548,93273312
,123847799,7845299,38746553,93273313
,123849385,7845398,38746749,93273314
,123849386,7845407,38746750,93273315
,123851708,7845408,38746751,93273401
,123851709,7845409,38746875,93273444
,123851710,7845411,38746876,93273740
,123854055,7845412,38746877,93273741
,123854056,7845452,38747288,93274157
,123856109,7845584,38747289,93274869
,123856110,7845803,38747290,93274921
,123856111,7846027,38747291,93275155
,123856112,7846028,38747422,93275156
,123861855,7846068,38747641,93275157
,123864241,7846107,38747729,93275158
,123864242,7846163,38747730,93275230
,123864243,7846164,38747731,93275281
,123864244,7846178,38747746,93275309
,123864245,7846179,38747747,93275361
,123864246,7846230,38747748,93275398
,123864247,7846258,38747749,93275400
,123866228,7846276,38747750,93275445
,123866229,7846277,38747751,93275446
,123866570,7846281,38747752,93275544
,123866571,7846303,38747758,93275547
,123868277,7846304,38747968,93275670
,123868748,7846481,38747969,93275677
,123868749,7846483,38747970,93275702
,123868750,7846484,38747985,93275703
,123868751,7846485,38747986,93275766
,123873076,7846549,38748813,93275767
,123874417,7846550,38748814,93275768
,123874418,7846551,38748815,93275858
,123874619,7846777,38748816,93275956
,123874657,7846784,38748817,93275965
,123874658,7846887,38748861,93275966
,123874659,7846907,38748862,93275967
,123877467,7847046,38749081,93275990
,123877701,7847130,38749082,93276074
,123877702,7847131,38749093,93276075
,123877703,7847132,38749213,93276076
,123877704,7847134,38749214,93276084
,123877705,7847145,38749215,93276104
,123877706,7847146,38749216,93276105
,123877828,7847175,38749342,93276143
,123878996,7847302,38749520,93276244
,123878997,7847307,38749574,93276459
,123878998,7847394,38749738,93276497
,123882091,7847409,38749744,93276532
,123882092,7847425,38749750,93276964
,123882093,7847481,38749751,93277008
,123882094,7847547,38749752,93277426
,123882095,7847559,38749753,93277855
,123885897,7847560,38749754,93277856
,123885898,7847575,38749770,93278237
,123885899,7847700,38749975,93278241
,123886286,7847731,38749976,93278242
,123887626,7847732,38750022,93278243
,123887627,7847759,38750023,93278250
,123887628,7847760,38750052,93278376
,123890310,7847761,38750059,93278604
,123890311,7847762,38750060,93278640
,123890312,7847763,38750146,93278701
,123890313,7847782,38750284,93278984
,123890314,7847783,38750356,93278985
,123890315,7847816,38750357,93278986
,123890316,7847817,38750445,93278987
,123892707,7847818,38750454,93279152
,123892708,7847819,38750485,93279153
,123892709,7847856,38750486,93279154
,123892710,7847857,38750487,93279557
,123892711,7847858,38750494,93279558
,123892712,7847859,38750495,93279559
,123892713,7847899,38750496,93279789
,123898976,7847900,38750497,93279839
,123898977,7847901,38750535,93279840
,123899129,7848062,38750536,93279872
,123900190,7848063,38750668,93279873
,123901194,7848092,41464829,93280299
,123901195,7848245,41464920,93280630
,123903805,7848246,41465227,93280631
,123903806,7848259,41465228,93280978
,123903807,7848277,41465287,93281028
,123909369,7848381,41465288,93281049
,123909370,7848429,41465376,93281511
,123911794,7848483,41465377,93281512
,123911795,7848484,41465639,93281513
,123911796,7848577,41465774,93281554
,123911797,7848578,41465775,93281555
,123911894,7848667,41465842,93281556
,123911895,7848677,41466136,93281557
,123911896,7848709,41466137,93281558
,123913989,7848717,41466138,93281570
,123913990,7848718,41466139,93281576
,123916963,7848719,41466140,93281711
,123917521,7848737,41466341,93281713
,123917522,7848738,41466426,93281861
,123917523,7848739,41466427,93281863
,123917524,7848757,41466428,93281864
,123917525,7848758,41466429,93281865
,123917526,7848759,41466531,93281938
,123917527,7848760,41466532,93282153
,123918170,7849044,41466533,93282193
,123918171,7849091,41466541,93282229
,123918519,7849092,41466542,93282308
,123918520,7849093,41466543,93282309
,123919567,7849301,41466544,93282310
,123919568,7849360,41466664,93282311
,123920081,7849380,41466707,93282873
,123920082,7849422,41466708,93282874
,123924143,7849548,41466974,93282875
,123924144,7849701,41467001,93283056
,123924145,7849702,41467036,93283203
,123924146,7849703,41467037,93283204
,123925271,7849704,41467163,93283266
,123925526,7849791,41467352,93283267
,123925527,7849792,41467353,93283291
,123925671,7849824,41467354,93283292
,123927719,7849825,41467442,93283383
,123927720,7849826,41467469,93283384
,123927721,7849829,41467532,93283574
,123927722,7849830,41467640,93283580
,123927723,7849831,41467762,93283581
,123927724,7849832,41468136,93283592
,123929614,7849833,41468137,93283607
,123929615,7850061,41468138,93283626
,123931704,7850137,41468139,93283627
,123933816,7850189,41468140,93284101
,123936762,7850196,41468154,93284102
,123937513,7850293,41468155,93284103
,123938536,7850294,41468196,93284104
,123938537,7850295,41468259,93284105
,123938538,7850370,41468449,93285078
,123940400,7850464,41468456,93285215
,123940401,7850465,41468477,93285355
,123940402,7850484,41468478,93285480
,123940403,7850623,41468628,93285736
,123940404,7850649,41468783,93285953
,123940405,7850676,41469258,93286544
,123940406,7850677,41469259,93287175
,123941171,7850678,41469261,93287446
,123941953,7850694,41469447,93287447
,123943447,7850704,41469448,93287620
,123945850,7850720,41469449,93287621
,123945851,7850725,41469527,93287799
,123946826,7850726,41469528,93287800
,123951034,7850727,41469529,93287823
,123951035,7850821,41469663,93287824
,123951036,7850822,41469664,93287938
,123954135,7850823,41469694,93287939
,123957890,7850975,41470034,93288341
,123957891,7850976,41470035,93288342
,123958226,7850980,41470286,93288500
,123958816,7851092,41470375,93288501
,123958817,7851368,41470376,93288590
,123959172,7851456,41470377,93288656
,123959173,7851510,41470378,93288657
,123959174,7851511,41470379,93288939
,123959552,7851512,41470380,93289422
,123959553,7851675,41470435,93289423
,123960400,7851702,41470615,93290015
,123960401,7851703,41470756,93290243
,123968506,7851704,41471264,93290661
,123968507,7851705,41471265,93290662
,123969543,7851706,41471323,93290668
,123969544,7851707,41471324,93290669
,123969935,7851732,41471569,93291113
,123969936,7851840,41471880,93291137
,123969937,7851841,41471881,93291370
,123970736,7851900,41472251,93291433
,123970737,7851901,41472252,93291434
,123970738,7851950,41472253,93291435
,123970739,7851951,41472254,93291454
,123971018,7851952,41472521,93291465
,123971019,7851953,41472694,93291657
,123971703,7851954,41472695,93291658
,123971704,7851955,41472696,93291659
,123971705,7851956,41472697,93291690
,123972547,7852010,41472724,93291691
,123972548,7852011,41473076,93291692
,123972549,7852012,41473189,93292066
,123972649,7852065,41473302,93292223
,123977977,7852066,41473303,93292224
,123977978,7852067,41473407,93292279
,123977979,7852068,41473408,93292334
,123977980,7852110,41473550,93292569
,123977981,7852112,41473551,93292584
,123993227,7852230,41473607,93292585
,123996005,7852258,41473649,93292617
,123996006,7852293,41473650,93292618
,123996007,7852294,41473651,93293212
,123996008,7852295,41473696,93293213
,123997935,7852296,41473697,93293220
,123997936,7852386,41473698,93293221
,123997937,7852387,41474253,93293222
,123997938,7852388,41474638,93293224
,123997939,7852541,41474718,93293303
,123997940,7852565,41474835,93293402
,123997941,7852622,41474836,93293987
,123998161,7852915,41474837,93293988
,123998162,7852916,41475089,93294087
,124002945,7852917,41475245,93294088
,124008761,7852918,41475246,93294089
,124009812,7852919,41475247,93294306
,124009813,7853126,41475248,93294352
,124009814,7853169,41475652,93294353
,124009815,7853170,41475653,93294354
,124010631,7853171,41475654,93294355
,124010632,7853204,41475815,93294392
,124010633,7853205,41476403,93294393
,124011015,7853206,41476404,93294434
,124011016,7853272,41476405,93294448
,124011017,7853273,41476632,93294449
,124012207,7853368,41476633,93294450
,124012610,7853374,41476835,93294451
,124012611,7853424,41476857,93294931
,124013486,7853425,41476858,93295076
,124014094,7853429,41476975,93295077
,124014095,7853448,41477048,93295114
,124014097,7853455,41477049,93295115
,124014098,7853472,41477239,93295116
,124014099,7853473,41477240,93295117
,124014100,7853517,41477241,93295118
,124017619,7853518,41477438,93295198
,124017912,7853519,41477719,93295377
,124017913,7853568,41477720,93295390
,124017914,7853569,41478010,93295775
,124017915,7853579,41478011,93295776
,124017916,7853782,41478012,93295777
,124024393,7854296,41478013,93295816
,124026368,7854297,41478014,93295884
,124026750,7854298,41478317,93295885
,124026751,7854386,41478484,93295886
,124027902,7854402,41478485,93295913
,124028103,7854512,41478592,93295914
,124028104,7854513,41478593,93296150
,124028105,7854514,41478642,93296242
,124028106,7854515,41478695,93296243
,124031399,7854558,41478696,93296244
,124031400,7854573,41478757,93296364
,124032367,7854574,41478758,93296365
,124032368,7854642,41478782,93296366
,124037585,7854643,41478783,93296367
,124037586,7854833,41478784,93296368
,124037901,7854834,41478785,93296388
,124037902,7854897,41479120,93296389
,124037903,7854898,41479128,93296409
,124038731,7854899,41479171,93296480
,124038732,7855017,41479172,93296564
,124038733,7855131,41479174,93296565
,124038734,7855160,41479315,93296566
,124038735,7855182,41479635,93296573
,124040004,7855183,41479636,93296574
,124041587,7855184,41479637,93296575
,124041588,7855185,41479668,93296576
,124041589,7855186,41479669,93296577
,124041590,7855193,41479670,93296578
,124041668,7855283,41479671,93296705
,124041669,7855379,41479672,93296807
,124041670,7855568,41480196,93296833
,124041671,7855664,41480197,93296840
,124042599,7855734,41480198,93296841
,124044089,7855792,41480199,93296862
,124044090,7855867,41480330,93297090
,124044578,7855873,41480375,93297091
,124044668,7855919,41480376,93297092
,124046482,7855963,41480377,93297093
,124046483,7855964,41480807,93297178
,124046484,7855965,41480808,93297220
,124048443,7856083,41480883,93297544
,124052615,7856084,41480884,93298077
,124053676,7856085,41480991,93298195
,124053677,7856123,41481932,93298229
,124053678,7856124,41481933,93298230
,124053679,7856219,41481934,93298348
,124055138,7856220,41482242,93298807
,124057496,7856499,41482406,93298991
,124063768,7856508,41482407,93299071
,124063769,7856516,41482469,93299303
,124063770,7856517,41482470,93299304
,124065557,7856518,41482624,93299424
,124065558,7856519,41482625,93299425
,124065888,7856520,41483194,93299426
,124065889,7856521,41483195,93299427
,124065890,7856522,41483348,93299428
,124065891,7856523,41483349,93299473
,124065892,7856524,41483350,93299822
,124065893,7856525,41483351,93299832
,124065894,7856526,41483352,93300401
,124065936,7856535,41483353,93300453
,124065937,7856536,41483354,93300454
,124069756,7856642,41483511,93300872
,124069757,7856646,41483512,93300873
,124069758,7856665,41483585,93301171
,124069759,7856717,41483610,93301172
,124070070,7856740,41484172,93301173
,124070273,7856741,41484173,93301174
,124070641,7856742,41484844,93301689
,124070642,7856743,41484845,93302008
,124070643,7856744,41484897,93302259
,124072192,7857024,41484898,93302319
,124072193,7857025,41485112,93302320
,124072194,7857118,41485223,93302321
,124072195,7857150,41485224,93302322
,124072196,7857151,41485546,93302323
,124072550,7857152,41485547,93302501
,124072551,7857176,41486225,93302526
,124074304,7857282,41486876,93302527
,124074305,7857289,41486951,93302789
,124075005,7857396,41487483,93302790
,124077140,7857556,41487484,93302936
,124078243,7857581,41487485,93302937
,124079513,7857585,41487659,93302953
,124079514,7857586,41487660,93302954
,124079515,7857608,41487661,93303543
,124079516,7857859,41487662,93303813
,124079517,7857860,41488209,93303814
,124079518,7857861,41488210,93304020
,124079519,7857862,41488654,93304048
,124079520,7858052,41489134,93304049
,124080342,7858058,41489135,93304050
,124080343,7858064,41489263,93304062
,124080686,7858146,41490267,93304063
,124080687,7858160,41490268,93304804
,124080688,7858161,41490269,93304805
,124080689,7858183,41490860,93304806
,124086074,7858191,41490861,93304868
,124086075,7858235,41490862,93304869
,124086076,7858236,41490863,93304870
,124086546,7858237,41491257,93305037
,124086547,7858238,41491258,93305038
,124086548,7858340,41491349,93305349
,124089519,7858341,41491609,93305350
,124089520,7858414,41492066,93305354
,124089521,7858415,41492067,93305355
,124089522,7858633,41492068,93305356
,124090298,7858634,41492191,93305616
,124090299,7858984,41492359,93305762
,124090300,7859062,41492360,93306180
,124090301,7859063,41492505,93306181
,124090302,7859072,41492701,93306261
,124099570,7859121,41492702,93306262
,124099571,7859132,41492703,93306263
,124099572,7859133,41492705,93306264
,124099573,7859153,41493412,93306615
,124099574,7859161,41493671,93306616
,124099575,7859162,41493672,93306813
,124100620,7859267,41494011,93306948
,124102410,7859268,41494125,93306949
,124102411,7859269,41494126,93307039
,124104336,7859275,41494390,93307176
,124104337,7859276,41494391,93307225
